COUNTRY,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT,FREQUENCY,SCALE,BOP_ACCOUNTING_ENTRY
Iceland,"Financial derivatives, Total financial assets/liabilities",2018-Q4,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2019-Q1,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2019-Q2,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2019-Q3,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2019-Q4,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2020-Q1,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2020-Q2,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2020-Q3,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2020-Q4,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2021-Q1,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2021-Q2,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2021-Q3,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2021-Q4,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2022-Q1,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2022-Q2,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2022-Q3,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2022-Q4,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2023-Q1,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2023-Q2,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2023-Q3,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2023-Q4,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2024-Q1,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2024-Q2,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2024-Q3,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Financial derivatives, Total financial assets/liabilities",2024-Q4,0.0,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Reserve assets, Total financial assets/liabilities",1999-Q1,35.8391835136926,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",1999-Q2,-24.2215449512183,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",1999-Q3,58.0482371394149,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",1999-Q4,4.78983382209189,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2000-Q1,-43.1298933199029,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2000-Q2,-3.8563245666516,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2000-Q3,3.44082446808511,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2000-Q4,-29.6673902930687,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2001-Q1,-2.52037164912524,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2001-Q2,-48.0853777225895,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2001-Q3,14.2507788683796,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2001-Q4,-12.0832272842963,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2002-Q1,9.09686936567779,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2002-Q2,23.0387931034483,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2002-Q3,157.702843473899,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2002-Q4,-128.896230081617,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2003-Q1,2.83145207576047,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2003-Q2,0.0535591314904797,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2003-Q3,121.358606615689,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2003-Q4,181.260829001733,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2004-Q1,107.703717881238,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2004-Q2,39.167429094236,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2004-Q3,45.7411633213803,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2004-Q4,8.77587758775878,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2005-Q1,-58.6836403033587,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2005-Q2,3.69773247347618,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2005-Q3,185.46511627907,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2005-Q4,-59.3680178742419,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2006-Q1,55.455093429777,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2006-Q2,-154.150841020076,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2006-Q3,9.19941369442312,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2006-Q4,1339.72900514456,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2007-Q1,-1.15949119373777,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2007-Q2,-38.6347587289133,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2007-Q3,91.9738092723624,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2007-Q4,44.5333551073732,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2008-Q1,90.3224212476838,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2008-Q2,-296.386966803889,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2008-Q3,1373.70557567557,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2008-Q4,15.4744369158253,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2009-Q1,-285.4177905227,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2009-Q2,-284.703170787923,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2009-Q3,379.806384879116,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2009-Q4,401.948863463445,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2010-Q1,125.821687069844,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2010-Q2,778.435841232388,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2010-Q3,-412.295351405741,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2010-Q4,1495.97326554183,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2011-Q1,626.213605027769,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2011-Q2,456.004337893195,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2011-Q3,824.365975535231,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2011-Q4,936.582407744854,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2012-Q1,-982.039190453308,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2012-Q2,-621.573195553733,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2012-Q3,-2649.61268642195,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2012-Q4,-130.670204844311,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2013-Q1,-73.0589658971535,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2013-Q2,-118.760209014862,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2013-Q3,-54.8659782905921,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2013-Q4,261.577983610361,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2014-Q1,-87.8907779039581,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2014-Q2,104.308413436199,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2014-Q3,485.641315944887,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2014-Q4,-186.872237057545,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2015-Q1,303.030637220233,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2015-Q2,204.36937942698,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2015-Q3,64.8503555991472,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2015-Q4,520.356954957518,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2016-Q1,762.199195716531,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2016-Q2,-207.491645675301,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2016-Q3,978.39908739608,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2016-Q4,891.617968512316,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2017-Q1,-14.6532700097063,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2017-Q2,-1025.73342074643,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2017-Q3,206.259469211727,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2017-Q4,12.693115594326,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2018-Q1,-94.8592043501154,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2018-Q2,41.6054285848382,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2018-Q3,3.74252125802479,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2018-Q4,83.6758782465187,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2019-Q1,-58.1703048570881,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2019-Q2,524.899804428596,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2019-Q3,41.4894487498592,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2019-Q4,44.5440620700507,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2020-Q1,99.7372073695299,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2020-Q2,528.327188227565,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2020-Q3,-457.938288694166,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2020-Q4,-388.130437466285,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2021-Q1,617.103096225302,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2021-Q2,108.398266535512,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2021-Q3,432.798659201794,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2021-Q4,-14.7508874254131,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2022-Q1,44.0018007385157,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2022-Q2,77.5590864343664,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2022-Q3,-15.4297183604304,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2022-Q4,-561.446219388319,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2023-Q1,-154.146658046609,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2023-Q2,-192.293160457113,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2023-Q3,-47.4968518625973,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2023-Q4,28.6229794508226,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2024-Q1,867.081645772761,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2024-Q2,-153.980241261571,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2024-Q3,-15.3789228157223,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Reserve assets, Total financial assets/liabilities",2024-Q4,66.6063532370542,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Iceland,"Other investment, Total financial assets/liabilities",1999-Q1,242.696215874603,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",1999-Q2,115.194738418616,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",1999-Q3,-19.244845536587,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",1999-Q4,197.025555090071,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2000-Q1,353.472826335791,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2000-Q2,220.764642459962,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2000-Q3,61.186835106383,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2000-Q4,78.8726934408435,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2001-Q1,186.681721273687,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2001-Q2,62.6740947075209,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2001-Q3,112.890690429131,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2001-Q4,-245.129167727158,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2002-Q1,215.492542206196,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2002-Q2,65.3125,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2002-Q3,-72.7921601913654,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2002-Q4,277.660318694131,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2003-Q1,-141.598112365283,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2003-Q2,-23.566017855811,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2003-Q3,-546.005748177779,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2003-Q4,281.887245101959,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2004-Q1,-614.699267907556,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2004-Q2,762.447392497712,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2004-Q3,-91.0492246076468,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2004-Q4,459.58595859586,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2005-Q1,-58.8299024918743,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2005-Q2,1512.45059288538,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2005-Q3,1016.10622250157,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2005-Q4,2569.59782955634,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2006-Q1,5455.40988547318,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2006-Q2,-303.147042864894,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2006-Q3,370.140294548754,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2006-Q4,3206.94152597638,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2007-Q1,6091.74657534247,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2007-Q2,6565.41388779914,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2007-Q3,10841.2662371951,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2007-Q4,10009.1777578182,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2008-Q1,-1093.19332921557,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2008-Q2,2476.2809844968,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2008-Q3,4230.5886098619,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2008-Q4,982.747261576371,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2009-Q1,-700.252690156443,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2009-Q2,-771.680879786641,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2009-Q3,-470.777594991841,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2009-Q4,-845.383717841072,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2010-Q1,-1.41505177585579,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2010-Q2,122.871624600736,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2010-Q3,-1758.77489254213,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2010-Q4,-408.064933092202,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2011-Q1,-576.523812826305,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2011-Q2,-1393.02055084219,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2011-Q3,567.111923128196,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2011-Q4,-1799.47845311839,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2012-Q1,-1948.63142225949,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2012-Q2,-3048.14592249011,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2012-Q3,-243.714988212303,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2012-Q4,-1016.32204937964,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2013-Q1,-98.6358940141833,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2013-Q2,31.4304249108012,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2013-Q3,-852.405174011516,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2013-Q4,44.6342392277743,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2014-Q1,37.4399839373854,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
Iceland,"Other investment, Total financial assets/liabilities",2014-Q2,-268.610108479341,US dollar,Quarterly,Millions,"Liabilities, Net incurrence of liabilities"
