"COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","UNIT","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2010-Q2","-5502307.40079042","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2010-Q3","17026823.0199474","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2010-Q4","-9780211.2956635","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2011-Q1","25016391.8557479","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2011-Q2","14031243.0707562","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2011-Q3","-276431.720433976","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2011-Q4","-4019890.0439301","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2012-Q1","38231001.22115263","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2012-Q2","-31041197.24841272","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2012-Q3","91314846.12801287","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2012-Q4","-99290536.83253355","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2013-Q1","16252797.1637723","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2013-Q2","54437819.78894308","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2013-Q3","32685774.29393905","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2013-Q4","-24140155.98163295","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2014-Q1","8789475.2210554","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2014-Q2","3112848.19788966","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2014-Q3","-80893166.4881913","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2014-Q4","16850976.1249213","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2015-Q1","-10265981.97987779","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2015-Q2","-76554871.33048762","Millions"
"Seychelles","Assets, Net acquisition of financial assets","Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","US dollar","Quarterly","2015-Q3","-88438065.21522168","Millions"
